_time,_value,PREC,RHAVG,RAD,W_SCAL_INT,W_VEC_DIR,W_VEC_INT,LEAFW,ET0
2021-03-25 10:00:00,15.3,0.0,39.8,707.5,1.3,48.9,0.9,0.0,0.4
2021-03-25 11:00:00,16.8,0.0,37.1,771.1,2.1,63.6,2.1,0.0,0.5
2021-03-25 12:00:00,17.6,0.0,34.5,765.8,1.9,30.3,1.6,0.0,0.5
2021-03-25 13:00:00,18.2,0.0,34.1,703.3,1.8,68.9,1.6,0.0,0.4
2021-03-25 14:00:00,18.6,0.0,33.5,588.8,2.9,59.8,2.2,0.0,0.4
2021-03-25 15:00:00,18.7,0.0,32.8,420.2,2.4,102.0,2.4,0.0,0.3
2021-03-25 16:00:00,17.5,0.0,36.0,252.0,3.8,90.7,3.6,0.0,0.2
2021-03-25 17:00:00,15.4,0.0,41.7,100.8,4.4,107.3,4.2,0.0,0.1
2021-03-25 18:00:00,12.8,0.0,46.0,0.0,4.9,108.4,4.7,0.0,0.1
2021-03-25 19:00:00,10.8,0.0,53.5,0.0,3.8,114.8,3.6,0.0,0.0
2021-03-25 20:00:00,9.7,0.0,59.4,0.0,2.8,126.9,2.5,0.0,0.0
2021-03-25 21:00:00,9.7,0.0,64.0,0.0,4.7,201.8,3.5,0.0,0.0
2021-03-25 22:00:00,9.1,0.0,67.0,0.0,2.7,226.1,1.3,0.0,0.0
2021-03-25 23:00:00,7.2,0.0,73.2,0.0,1.6,256.4,0.7,0.0,0.0
2021-03-26 00:00:00,7.5,0.0,73.8,0.0,1.6,239.2,2.1,0.0,0.0
2021-03-26 01:00:00,6.7,0.0,76.7,0.0,1.3,264.8,1.3,0.0,0.0
2021-03-26 02:00:00,7.1,0.0,74.4,0.0,1.9,268.1,2.0,0.0,0.0
2021-03-26 03:00:00,6.1,0.0,75.5,0.0,1.6,336.9,0.8,0.0,0.0
2021-03-26 04:00:00,5.9,0.0,76.1,0.0,2.1,279.2,2.4,0.0,0.0
2021-03-26 05:00:00,6.2,0.0,74.7,0.0,2.7,268.8,2.5,0.0,0.0
2021-03-26 06:00:00,6.9,0.0,74.1,38.4,2.6,255.8,2.3,0.0,0.0
2021-03-26 07:00:00,9.3,0.0,67.4,194.0,2.4,270.0,2.1,0.0,0.1
2021-03-26 08:00:00,11.4,0.0,61.0,388.8,1.7,304.3,1.7,0.0,0.2
2021-03-26 09:00:00,12.3,0.0,58.8,569.5,3.1,314.5,3.0,0.0,0.3
2021-03-26 10:00:00,14.1,0.0,54.2,709.2,2.2,315.1,2.1,0.0,0.4
2021-03-26 11:00:00,15.6,0.0,51.0,763.4,2.0,329.8,1.9,0.0,0.4
2021-03-26 12:00:00,17.3,0.0,45.8,762.3,2.7,10.6,2.7,0.0,0.5
2021-03-26 13:00:00,18.5,0.0,41.8,695.5,2.4,34.9,2.3,0.0,0.4
2021-03-26 14:00:00,18.9,0.0,41.4,579.3,2.4,65.6,1.9,0.0,0.4
2021-03-26 15:00:00,19.0,0.0,42.2,402.1,2.4,97.7,2.2,0.0,0.3
2021-03-26 16:00:00,18.7,0.0,43.1,231.2,3.0,95.3,2.7,0.0,0.2
2021-03-26 17:00:00,16.4,0.0,51.4,87.6,4.2,215.2,3.5,0.0,0.1
2021-03-26 18:00:00,14.4,0.0,57.9,4.0,5.8,212.5,4.7,0.0,0.0
2021-03-26 19:00:00,13.4,0.0,62.4,0.0,5.7,215.8,5.1,0.0,0.0
2021-03-26 20:00:00,12.9,0.0,62.8,0.0,7.1,220.3,6.4,0.0,0.0
2021-03-26 21:00:00,11.8,0.0,65.4,0.0,6.4,221.8,6.3,0.0,0.0
2021-03-26 22:00:00,11.8,0.0,63.9,0.0,5.9,206.0,4.8,0.0,0.0
2021-03-26 23:00:00,11.5,0.0,65.7,0.0,5.1,223.7,5.0,0.0,0.0
2021-03-27 00:00:00,10.8,0.0,68.0,0.0,5.0,213.2,3.8,0.0,0.0
2021-03-27 01:00:00,10.7,0.0,68.9,0.0,1.2,253.2,0.8,0.0,0.0
2021-03-27 02:00:00,9.8,0.0,72.1,0.0,1.2,314.2,1.1,0.0,0.0
2021-03-27 03:00:00,9.5,0.0,72.9,0.0,1.4,264.5,1.1,0.0,0.0
2021-03-27 04:00:00,9.4,0.0,72.1,0.0,1.0,207.0,0.7,0.0,0.0
2021-03-27 05:00:00,8.4,0.0,75.8,0.0,0.6,119.0,0.6,0.0,0.0
2021-03-27 06:00:00,9.0,0.0,74.8,41.0,1.4,212.1,0.8,0.0,0.0
2021-03-27 07:00:00,12.2,0.0,65.0,196.5,2.0,214.9,0.5,0.0,0.1
2021-03-27 08:00:00,13.8,0.0,56.3,390.6,1.4,295.8,0.4,0.0,0.2
2021-03-27 09:00:00,16.6,0.0,52.2,572.0,2.0,192.0,0.8,0.0,0.3
2021-03-27 10:00:00,16.1,0.0,56.1,402.9,2.8,22.2,2.6,0.0,0.3
2021-03-27 11:00:00,16.0,0.0,58.2,365.6,3.2,14.8,3.1,0.0,0.2
2021-03-27 12:00:00,17.0,0.0,51.3,485.2,2.0,43.2,1.9,0.0,0.3
2021-03-27 13:00:00,17.7,0.0,49.5,393.8,3.0,45.9,2.9,0.0,0.3
2021-03-27 14:00:00,17.9,0.0,49.1,251.2,1.7,57.9,1.6,0.0,0.2
2021-03-27 15:00:00,17.5,0.0,51.8,179.8,3.0,14.9,2.8,0.0,0.2
2021-03-27 16:00:00,16.6,0.0,54.6,110.3,2.7,13.0,2.4,0.0,0.1
2021-03-27 17:00:00,16.1,0.0,54.5,47.9,1.8,28.5,1.6,0.0,0.1
2021-03-27 18:00:00,14.3,0.0,60.6,4.1,1.6,75.3,1.5,0.0,0.0
2021-03-27 19:00:00,12.1,0.0,69.2,0.0,1.2,148.5,1.2,0.0,0.0
2021-03-27 20:00:00,11.1,0.0,73.9,0.0,1.5,158.4,1.5,0.0,0.0
2021-03-27 21:00:00,10.4,0.0,74.7,0.0,1.9,170.9,1.8,0.0,0.0
2021-03-27 22:00:00,10.2,0.0,72.2,0.0,1.9,199.5,1.9,0.0,0.0
2021-03-27 23:00:00,10.4,0.0,67.5,0.0,4.5,229.7,4.3,0.0,0.0
2021-03-28 00:00:00,10.4,0.0,68.1,0.0,5.1,207.8,4.4,0.0,0.0
2021-03-28 01:00:00,9.4,0.0,71.4,0.0,5.3,220.7,5.2,0.0,0.0
2021-03-28 02:00:00,10.1,0.0,66.9,0.0,3.4,233.1,3.4,0.0,0.0
2021-03-28 03:00:00,9.6,0.0,70.3,0.0,4.2,221.9,4.2,0.0,0.0
2021-03-28 04:00:00,9.5,0.0,69.6,0.0,2.7,237.0,2.7,0.0,0.0
2021-03-28 05:00:00,9.2,0.0,71.9,0.0,2.3,227.1,2.1,0.0,0.0
2021-03-28 06:00:00,9.5,0.0,71.7,31.5,2.1,225.3,2.1,0.0,0.0
2021-03-28 07:00:00,10.2,0.0,70.2,144.5,0.8,313.7,0.4,0.0,0.1
2021-03-28 08:00:00,13.6,0.0,58.6,272.9,1.9,278.8,1.8,0.0,0.2
2021-03-28 09:00:00,14.2,0.0,56.0,380.3,1.1,281.7,1.1,0.0,0.2
2021-03-28 10:00:00,16.8,0.0,51.6,709.9,1.6,353.1,1.5,0.0,0.4
2021-03-28 11:00:00,18.5,0.0,46.3,741.9,1.8,342.6,0.5,0.0,0.4
2021-03-28 12:00:00,19.2,0.0,41.4,610.9,1.8,356.0,1.2,0.0,0.4
2021-03-28 13:00:00,19.3,0.0,40.7,575.5,1.9,9.7,1.3,0.0,0.4
2021-03-28 14:00:00,19.8,0.0,39.2,335.1,1.2,0.7,1.1,0.0,0.2
2021-03-28 15:00:00,19.5,0.0,39.5,303.1,1.5,27.4,1.4,0.0,0.2
2021-03-28 16:00:00,19.4,0.0,40.3,202.9,1.6,15.5,1.4,0.0,0.1
2021-03-28 17:00:00,18.5,0.0,42.5,93.8,2.3,68.4,2.2,0.0,0.1
2021-03-28 18:00:00,15.9,0.0,54.9,5.1,2.6,101.8,2.0,0.0,0.0
2021-03-28 19:00:00,15.1,0.0,57.9,0.0,2.4,143.0,2.3,0.0,0.0
2021-03-28 20:00:00,13.8,0.0,63.1,0.0,1.8,143.3,1.6,0.0,0.0
2021-03-28 21:00:00,12.8,0.0,65.2,0.0,1.2,134.6,1.1,0.0,0.0
2021-03-28 22:00:00,10.8,0.0,72.4,0.0,1.3,201.6,1.1,0.0,0.0
2021-03-28 23:00:00,10.1,0.0,74.0,0.0,1.6,223.5,1.4,0.0,0.0
2021-03-29 00:00:00,9.4,0.0,75.5,0.0,2.3,211.3,2.1,0.0,0.0
2021-03-29 01:00:00,9.0,0.0,75.9,0.0,2.0,233.5,2.0,0.0,0.0
2021-03-29 02:00:00,8.7,0.0,76.9,0.0,2.8,230.8,2.5,0.0,0.0
2021-03-29 03:00:00,8.4,0.0,76.8,0.0,1.8,228.5,2.0,0.0,0.0
2021-03-29 04:00:00,7.6,0.0,80.1,0.0,2.0,229.2,1.7,0.0,0.0
2021-03-29 05:00:00,7.2,0.0,80.8,0.0,2.2,239.2,2.6,0.0,0.0
2021-03-29 06:00:00,8.9,0.0,75.0,48.9,1.9,233.2,1.8,0.0,0.0
2021-03-29 07:00:00,11.8,0.0,66.7,213.8,0.6,248.8,0.6,0.0,0.1
2021-03-29 08:00:00,14.6,0.0,57.2,411.0,1.7,315.0,1.4,0.0,0.2
2021-03-29 09:00:00,16.1,0.0,53.9,590.7,1.9,302.6,1.8,0.0,0.3
2021-03-29 10:00:00,18.0,0.0,48.5,721.0,1.6,331.4,0.8,0.0,0.4
2021-03-29 11:00:00,19.9,0.0,41.9,778.7,1.2,357.6,0.9,0.0,0.5
2021-03-29 12:00:00,20.9,0.0,39.6,774.6,1.9,12.7,1.5,0.0,0.5
2021-03-29 13:00:00,21.3,0.0,38.6,708.1,1.9,13.2,1.3,0.0,0.5
2021-03-29 14:00:00,21.5,0.0,36.9,589.3,1.4,80.9,1.2,0.0,0.4
2021-03-29 15:00:00,21.6,0.0,36.7,434.2,2.3,64.7,1.4,0.0,0.3
2021-03-29 16:00:00,21.3,0.0,37.6,269.1,2.5,95.6,2.3,0.0,0.2
2021-03-29 17:00:00,20.2,0.0,39.6,113.5,2.6,93.6,2.5,0.0,0.1
2021-03-29 18:00:00,17.3,0.0,51.5,12.0,2.9,93.4,2.5,0.0,0.0
2021-03-29 19:00:00,16.3,0.0,54.6,0.0,2.5,135.3,2.5,0.0,0.0
2021-03-29 20:00:00,14.7,0.0,60.1,0.0,1.4,144.3,1.2,0.0,0.0
2021-03-29 21:00:00,13.4,0.0,63.6,0.0,1.0,147.9,0.8,0.0,0.0
2021-03-29 22:00:00,11.7,0.0,68.8,0.0,1.0,193.2,0.8,0.0,0.0
2021-03-29 23:00:00,10.9,0.0,71.5,0.0,1.3,194.6,1.3,0.0,0.0
2021-03-30 00:00:00,10.2,0.0,75.3,0.0,1.2,204.3,1.1,0.0,0.0
2021-03-30 01:00:00,9.9,0.0,74.6,0.0,2.3,221.4,2.3,0.0,0.0
2021-03-30 02:00:00,10.1,0.0,73.0,0.0,2.5,226.1,2.4,0.0,0.0
2021-03-30 03:00:00,9.6,0.0,74.6,0.0,2.5,232.1,2.5,0.0,0.0
2021-03-30 04:00:00,9.0,0.0,75.3,0.0,2.1,222.8,2.1,0.0,0.0
2021-03-30 05:00:00,8.5,0.0,77.4,0.0,2.0,230.2,2.0,0.0,0.0
2021-03-30 06:00:00,9.4,0.0,75.2,53.0,1.8,224.0,1.8,0.0,0.0
2021-03-30 07:00:00,13.2,0.0,64.8,221.1,1.8,271.6,1.4,0.0,0.1
2021-03-30 08:00:00,16.1,0.0,55.8,418.5,1.8,284.4,1.7,0.0,0.2
2021-03-30 09:00:00,18.0,0.0,51.1,597.2,1.3,332.5,1.1,0.0,0.3
2021-03-30 10:00:00,20.4,0.0,44.4,728.2,1.2,57.0,1.0,0.0,0.5
2021-03-30 11:00:00,21.5,0.0,42.0,781.9,1.9,37.4,1.3,0.0,0.5
2021-03-30 12:00:00,21.9,0.0,41.4,774.3,2.5,60.6,1.8,0.0,0.5
2021-03-30 13:00:00,22.8,0.0,38.0,711.7,2.6,83.8,2.2,0.0,0.5
2021-03-30 14:00:00,22.8,0.0,37.7,608.5,2.6,100.0,2.5,0.0,0.4
2021-03-30 15:00:00,23.0,0.0,35.7,451.0,3.4,84.4,2.2,0.0,0.4
2021-03-30 16:00:00,22.8,0.0,35.5,277.6,2.8,113.2,2.7,0.0,0.2
2021-03-30 17:00:00,22.0,0.0,37.5,115.8,3.0,109.6,3.1,0.0,0.1
2021-03-30 18:00:00,19.2,0.0,45.0,13.2,2.5,89.3,2.4,0.0,0.0
2021-03-30 19:00:00,17.6,0.0,49.8,0.0,2.3,105.7,2.0,0.0,0.0
2021-03-30 20:00:00,15.8,0.0,55.9,0.0,1.5,121.0,1.2,0.0,0.0
2021-03-30 21:00:00,14.2,0.0,61.1,0.0,1.4,159.9,1.1,0.0,0.0
2021-03-30 22:00:00,12.9,0.0,63.8,0.0,2.2,213.4,1.9,0.0,0.0
2021-03-30 23:00:00,12.0,0.0,65.4,0.0,1.9,218.4,1.7,0.0,0.0
2021-03-31 00:00:00,10.7,0.0,65.8,0.0,2.5,218.2,2.4,0.0,0.0
2021-03-31 01:00:00,10.7,0.0,66.7,0.0,2.4,206.2,2.3,0.0,0.0
2021-03-31 02:00:00,10.2,0.0,65.4,0.0,2.3,228.5,1.5,0.0,0.0
2021-03-31 03:00:00,9.4,0.0,67.5,0.0,2.7,215.8,2.7,0.0,0.0
2021-03-31 04:00:00,9.3,0.0,64.9,0.0,2.5,254.6,1.7,0.0,0.0
2021-03-31 05:00:00,9.4,0.0,64.8,0.0,2.3,218.1,2.2,0.0,0.0
2021-03-31 06:00:00,10.6,0.0,62.1,57.4,2.2,226.5,2.9,0.0,0.0
2021-03-31 07:00:00,13.8,0.0,52.7,230.0,2.1,235.4,2.0,0.0,0.1
2021-03-31 08:00:00,17.0,0.0,46.2,429.3,1.5,298.0,1.5,0.0,0.2
2021-03-31 09:00:00,17.9,0.0,47.8,608.3,1.8,328.9,1.7,0.0,0.4
2021-03-31 10:00:00,20.4,0.0,43.3,744.2,1.2,347.8,0.9,0.0,0.5
2021-03-31 11:00:00,22.2,0.0,37.3,795.2,1.6,20.0,1.2,0.0,0.5
2021-03-31 12:00:00,23.7,0.0,29.8,790.0,2.2,66.1,1.4,0.0,0.6
2021-03-31 13:00:00,24.7,0.0,25.2,741.2,3.2,87.9,3.1,0.0,0.6
2021-03-31 14:00:00,25.0,0.0,24.7,629.0,3.1,94.1,2.9,0.0,0.5
2021-03-31 15:00:00,25.1,0.0,24.3,469.4,3.6,89.6,2.9,0.0,0.4
2021-03-31 16:00:00,24.6,0.0,26.0,288.7,3.7,97.4,3.2,0.0,0.3
2021-03-31 17:00:00,23.4,0.0,29.8,120.9,3.6,119.3,3.5,0.0,0.2
2021-03-31 18:00:00,20.8,0.0,41.4,14.7,2.7,134.4,2.7,0.0,0.1
2021-03-31 19:00:00,19.0,0.0,45.6,0.0,2.0,151.9,1.8,0.0,0.0
2021-03-31 20:00:00,16.9,0.0,52.6,0.0,1.6,191.8,1.2,0.0,0.0
2021-03-31 21:00:00,14.7,0.0,57.5,0.0,2.1,226.3,1.2,0.0,0.0
2021-03-31 22:00:00,13.4,0.0,59.4,0.0,2.8,227.6,2.6,0.0,0.0
2021-03-31 23:00:00,13.1,0.0,57.7,0.0,3.9,208.0,3.2,0.0,0.0
2021-04-01 00:00:00,12.6,0.0,58.5,0.0,3.4,231.5,3.3,0.0,0.0
2021-04-01 01:00:00,12.1,0.0,58.5,0.0,2.2,226.2,2.2,0.0,0.0
2021-04-01 02:00:00,11.5,0.0,57.5,0.0,2.5,233.3,2.2,0.0,0.0
2021-04-01 03:00:00,11.4,0.0,57.1,0.0,3.2,259.6,2.3,0.0,0.0
2021-04-01 04:00:00,11.5,0.0,57.4,0.0,3.0,241.7,2.8,0.0,0.0
2021-04-01 05:00:00,10.4,0.0,63.2,0.0,2.9,239.6,2.8,0.0,0.0
2021-04-01 06:00:00,12.2,0.0,58.8,60.3,2.8,256.2,2.2,0.0,0.0
2021-04-01 07:00:00,15.8,0.0,49.1,232.3,2.7,237.7,2.5,0.0,0.1
2021-04-01 08:00:00,18.6,0.0,44.3,430.0,2.6,286.0,2.5,0.0,0.3
2021-04-01 09:00:00,19.9,0.0,47.1,605.5,2.3,310.2,2.2,0.0,0.4
2021-04-01 10:00:00,21.4,0.0,42.4,722.4,2.1,313.8,1.9,0.0,0.5
2021-04-01 11:00:00,23.6,0.0,36.7,764.3,2.7,330.4,2.5,0.0,0.5
2021-04-01 12:00:00,24.8,0.0,33.6,753.2,2.5,330.6,2.4,0.0,0.5
2021-04-01 13:00:00,25.6,0.0,32.4,677.2,2.6,341.2,2.3,0.0,0.5
2021-04-01 14:00:00,25.9,0.0,29.9,537.9,1.9,320.9,1.8,0.0,0.4
2021-04-01 15:00:00,26.5,0.0,26.7,459.4,2.0,320.5,2.0,0.0,0.4
2021-04-01 16:00:00,26.1,0.0,28.5,277.7,1.7,341.6,1.5,0.0,0.2
2021-04-01 17:00:00,25.3,0.0,29.3,115.0,0.8,119.6,0.7,0.0,0.1
2021-04-01 18:00:00,21.1,0.0,37.7,15.0,3.2,217.2,3.0,0.0,0.1
2021-04-01 19:00:00,20.0,0.0,36.9,0.0,6.4,214.5,6.1,0.0,0.1
2021-04-01 20:00:00,18.9,0.0,38.8,0.0,6.7,216.4,6.7,0.0,0.1
2021-04-01 21:00:00,18.3,0.0,40.0,0.0,6.5,211.2,5.4,0.0,0.1
2021-04-01 22:00:00,17.5,0.0,41.9,0.0,4.6,225.8,4.4,0.0,0.1
2021-04-01 23:00:00,16.7,0.0,43.7,0.0,6.2,220.7,6.1,0.0,0.1
2021-04-02 00:00:00,16.2,0.0,43.8,0.0,6.3,221.6,6.2,0.0,0.1
2021-04-02 01:00:00,15.1,0.0,46.3,0.0,6.1,220.1,5.9,0.0,0.1
2021-04-02 02:00:00,14.3,0.0,49.4,0.0,3.3,231.6,3.2,0.0,0.0
2021-04-02 03:00:00,13.4,0.0,52.5,0.0,3.1,233.2,3.0,0.0,0.0
2021-04-02 04:00:00,13.0,0.0,52.5,0.0,4.6,211.4,3.8,0.0,0.0
2021-04-02 05:00:00,13.2,0.0,52.3,0.0,5.4,216.4,4.2,0.0,0.0
2021-04-02 06:00:00,14.8,0.0,48.8,62.7,4.5,211.5,3.8,0.0,0.1
2021-04-02 07:00:00,17.0,0.0,44.4,241.0,3.0,228.0,2.9,0.0,0.2
2021-04-02 08:00:00,19.5,0.0,34.8,442.6,2.3,260.9,2.2,0.0,0.3
2021-04-02 09:00:00,21.0,0.0,32.4,620.0,1.7,282.3,1.5,0.0,0.4
2021-04-02 10:00:00,22.5,0.0,30.4,757.4,1.6,326.6,1.4,0.0,0.5
2021-04-02 11:00:00,23.5,0.0,28.9,809.2,2.0,354.0,1.7,0.0,0.6
2021-04-02 12:00:00,24.1,0.0,26.0,801.4,2.2,357.0,1.8,0.0,0.6
2021-04-02 13:00:00,25.1,0.0,25.0,728.1,1.6,71.6,1.5,0.0,0.5
2021-04-02 14:00:00,25.7,0.0,26.0,618.8,2.0,67.1,1.7,0.0,0.5
2021-04-02 15:00:00,25.2,0.0,28.1,453.7,4.8,226.0,4.5,0.0,0.4
2021-04-02 16:00:00,24.6,0.0,29.1,282.7,4.2,209.8,3.8,0.0,0.3
2021-04-02 17:00:00,22.9,0.0,27.7,122.4,4.9,203.8,4.7,0.0,0.2
2021-04-02 18:00:00,19.4,0.0,32.6,16.9,6.0,211.7,5.7,0.0,0.1
2021-04-02 19:00:00,18.1,0.0,35.2,0.0,7.7,202.4,6.4,0.0,0.1
2021-04-02 20:00:00,17.8,0.0,36.7,0.0,7.0,219.2,6.9,0.0,0.1
2021-04-02 21:00:00,16.1,0.0,38.6,0.0,7.3,205.7,6.4,0.0,0.1
2021-04-02 22:00:00,16.2,0.0,36.8,0.0,7.5,204.7,6.3,0.0,0.1
2021-04-02 23:00:00,16.3,0.0,35.7,0.0,7.1,203.3,6.1,0.0,0.1
2021-04-03 00:00:00,16.4,0.0,35.6,0.0,7.5,207.8,5.8,0.0,0.1
2021-04-03 01:00:00,15.6,0.0,38.9,0.0,5.7,222.8,5.7,0.0,0.1
2021-04-03 02:00:00,15.0,0.0,40.2,0.0,3.3,240.2,3.2,0.0,0.1
2021-04-03 03:00:00,13.6,0.0,41.2,0.0,2.8,235.5,2.7,0.0,0.0
2021-04-03 04:00:00,12.9,0.0,45.2,0.0,3.0,240.1,2.7,0.0,0.0
2021-04-03 05:00:00,12.0,0.0,55.5,0.0,2.6,357.0,2.6,0.0,0.0
2021-04-03 06:00:00,12.0,0.0,72.6,39.5,1.3,278.2,1.3,0.0,0.0
2021-04-03 07:00:00,13.2,0.0,73.7,143.0,1.0,350.3,0.6,0.0,0.1
2021-04-03 08:00:00,14.5,0.0,75.0,271.9,1.8,356.9,1.4,0.0,0.1
2021-04-03 09:00:00,15.1,0.0,74.3,428.8,2.6,14.0,2.2,0.0,0.2
2021-04-03 10:00:00,13.9,0.0,74.4,211.9,6.6,62.4,6.5,0.0,0.2
2021-04-03 11:00:00,13.6,0.0,68.9,125.4,6.5,84.8,6.4,0.0,0.1
2021-04-03 12:00:00,14.2,0.0,63.1,329.9,8.6,99.8,8.4,0.0,0.2
2021-04-03 13:00:00,14.2,0.0,59.7,417.1,7.8,106.6,7.5,0.0,0.3
2021-04-03 14:00:00,14.4,0.0,57.8,300.6,7.3,113.6,7.1,0.0,0.2
2021-04-03 15:00:00,14.4,0.0,54.7,208.2,7.1,106.4,7.0,0.0,0.2
2021-04-03 16:00:00,14.6,0.0,54.2,167.5,5.5,121.9,5.4,0.0,0.2
2021-04-03 17:00:00,13.9,0.0,56.2,92.5,5.1,101.0,4.8,0.0,0.1
2021-04-03 18:00:00,12.6,0.0,59.0,13.3,5.1,106.1,4.9,0.0,0.0
2021-04-03 19:00:00,11.5,0.0,58.5,0.0,4.4,111.0,4.2,0.0,0.0
2021-04-03 20:00:00,10.4,0.0,63.6,0.0,4.1,103.5,3.4,0.0,0.0
2021-04-03 21:00:00,9.6,0.0,66.5,0.0,3.9,104.0,3.2,0.0,0.0
2021-04-03 22:00:00,8.9,0.0,69.0,0.0,4.0,84.4,3.2,0.0,0.0
2021-04-03 23:00:00,8.4,0.0,70.2,0.0,3.0,78.7,2.5,0.0,0.0
2021-04-04 00:00:00,7.7,0.0,68.5,0.0,3.9,94.0,3.3,0.0,0.0
2021-04-04 01:00:00,7.3,0.0,67.6,0.0,2.9,120.8,2.7,0.0,0.0
2021-04-04 02:00:00,6.5,0.0,68.9,0.0,2.2,123.2,1.2,0.0,0.0
2021-04-04 03:00:00,5.5,0.0,75.8,0.0,1.3,306.7,1.2,0.0,0.0
2021-04-04 04:00:00,4.8,0.0,79.1,0.0,1.1,264.9,0.7,0.0,0.0
2021-04-04 05:00:00,4.5,0.0,79.2,0.0,0.9,182.5,0.4,0.0,0.0
2021-04-04 06:00:00,6.0,0.0,76.9,72.6,0.5,350.0,0.1,0.0,0.0
2021-04-04 07:00:00,9.5,0.0,64.4,250.6,1.2,119.4,1.0,0.0,0.1
2021-04-04 08:00:00,11.4,0.0,54.0,439.6,4.3,107.9,4.1,0.0,0.2
2021-04-04 09:00:00,12.8,0.0,37.6,477.2,6.2,108.4,5.9,0.0,0.3
2021-04-04 10:00:00,13.4,0.0,35.1,535.7,6.4,100.4,6.1,0.0,0.4
2021-04-04 11:00:00,13.7,0.0,36.2,802.1,6.6,99.0,6.4,0.0,0.5
2021-04-04 12:00:00,13.8,0.0,33.6,858.2,6.5,105.5,6.3,0.0,0.5
2021-04-04 13:00:00,14.2,0.0,32.8,685.3,6.1,101.3,5.9,0.0,0.4
2021-04-04 14:00:00,14.1,0.0,32.7,654.8,5.3,82.3,4.7,0.0,0.4
2021-04-04 15:00:00,13.8,0.0,32.1,506.8,4.8,107.0,4.5,0.0,0.3
2021-04-04 16:00:00,13.2,0.0,33.8,316.0,5.2,111.3,4.9,0.0,0.2
2021-04-04 17:00:00,12.3,0.0,35.1,138.6,5.1,114.4,5.0,0.0,0.2
2021-04-04 18:00:00,10.6,0.0,40.3,21.2,4.0,121.1,3.9,0.0,0.0
2021-04-04 19:00:00,9.3,0.0,44.8,0.0,3.8,133.7,3.8,0.0,0.0
2021-04-04 20:00:00,8.4,0.0,46.6,0.0,3.0,150.5,2.9,0.0,0.0
2021-04-04 21:00:00,6.7,0.0,51.1,0.0,1.9,164.0,1.8,0.0,0.0
2021-04-04 22:00:00,6.2,0.0,53.8,0.0,1.7,165.9,0.7,0.0,0.0
2021-04-04 23:00:00,5.6,0.0,56.9,0.0,2.1,201.9,2.0,0.0,0.0
2021-04-05 00:00:00,5.5,0.0,57.3,0.0,1.5,186.3,1.6,0.0,0.0
2021-04-05 01:00:00,4.2,0.0,61.2,0.0,1.6,217.1,0.7,0.0,0.0
2021-04-05 02:00:00,3.6,0.0,64.7,0.0,1.0,241.4,0.8,0.0,0.0
2021-04-05 03:00:00,3.0,0.0,67.4,0.0,1.1,202.6,0.5,0.0,0.0
2021-04-05 04:00:00,2.3,0.0,70.3,0.0,1.0,176.0,0.6,0.0,0.0
2021-04-05 05:00:00,1.8,0.0,72.4,0.0,1.4,173.7,1.2,0.0,0.0
2021-04-05 06:00:00,4.5,0.0,62.5,78.5,1.1,172.1,1.0,0.0,0.0
2021-04-05 07:00:00,8.0,0.0,51.5,261.8,0.9,98.4,0.3,0.0,0.1
2021-04-05 08:00:00,11.3,0.0,42.2,466.5,2.2,90.7,1.9,0.0,0.2
2021-04-05 09:00:00,12.8,0.0,39.4,643.8,2.7,100.0,2.5,0.0,0.3
2021-04-05 10:00:00,14.9,0.0,34.9,781.0,3.1,105.9,2.9,0.0,0.4
2021-04-05 11:00:00,16.3,0.0,28.3,858.0,3.2,96.7,2.7,0.0,0.5
2021-04-05 12:00:00,16.7,0.0,27.4,844.2,2.0,55.5,1.8,0.0,0.5
2021-04-05 13:00:00,17.2,0.0,27.1,786.1,2.0,54.7,1.3,0.0,0.5
2021-04-05 14:00:00,17.6,0.0,27.4,662.6,2.4,69.0,2.2,0.0,0.4
2021-04-05 15:00:00,17.8,0.0,27.4,463.2,2.2,78.1,1.7,0.0,0.3
2021-04-05 16:00:00,16.2,0.0,31.2,282.5,3.2,104.7,3.1,0.0,0.2
2021-04-05 17:00:00,14.0,0.0,45.4,120.6,4.0,106.3,3.7,0.0,0.1
2021-04-05 18:00:00,12.4,0.0,53.5,19.2,4.3,134.8,4.2,0.0,0.0
2021-04-05 19:00:00,10.9,0.0,61.0,0.0,2.9,115.7,2.7,0.0,0.0
2021-04-05 20:00:00,9.7,0.0,65.8,0.0,1.2,261.2,0.6,0.0,0.0
2021-04-05 21:00:00,9.4,0.0,62.1,0.0,3.6,214.5,3.3,0.0,0.0
2021-04-05 22:00:00,9.2,0.0,61.3,0.0,4.3,217.5,5.3,0.0,0.0
2021-04-05 23:00:00,9.5,0.0,58.9,0.0,4.0,210.7,3.9,0.0,0.0
2021-04-06 00:00:00,10.0,0.0,59.0,0.0,4.4,195.4,3.7,0.0,0.0
2021-04-06 01:00:00,10.1,0.0,63.0,0.0,3.7,215.0,3.5,0.0,0.0
2021-04-06 02:00:00,10.0,0.0,65.9,0.0,3.0,214.6,2.8,0.0,0.0
2021-04-06 03:00:00,9.7,0.0,65.2,0.0,2.1,210.4,1.3,0.0,0.0
2021-04-06 04:00:00,9.2,0.0,62.9,0.0,4.0,217.0,3.6,0.0,0.0
2021-04-06 05:00:00,8.8,0.0,61.6,0.0,5.3,217.7,4.6,0.0,0.0
